19:12:54,3.3,3.32,-0.015
19:13:26,3.3,3.32,-0.015
19:13:57,3.3,3.32,-0.015
19:14:29,3.3,3.3,0.0
19:15:01,3.3,3.32,-0.015
19:15:32,3.3,3.32,-0.015
19:16:04,3.3,3.32,-0.015
19:16:36,3.3,3.32,-0.015
19:17:07,3.3,3.32,-0.015
19:17:39,3.3,3.32,-0.015
19:18:11,3.3,3.32,-0.015
19:18:43,3.3,3.32,-0.015
19:19:14,3.3,3.32,-0.015
19:19:46,3.3,3.32,-0.015
19:20:18,3.32,3.32,0.0
19:20:50,3.3,3.3,0.0
19:21:22,3.32,3.32,0.0
19:21:53,3.32,3.32,0.0
19:22:25,3.3,3.32,-0.015
19:22:57,3.3,3.32,-0.015
19:23:29,3.3,3.32,-0.015
19:24:00,3.3,3.3,0.0
19:24:32,3.3,3.32,-0.015
19:25:04,3.32,3.32,0.0
19:25:35,3.32,3.32,0.0
19:26:07,3.32,3.32,0.0
19:26:39,3.3,3.32,-0.015
19:27:10,3.32,3.32,0.0
19:27:42,3.3,3.32,-0.015
19:28:14,3.3,3.32,-0.015
19:28:46,3.3,3.32,-0.015
19:29:17,3.3,3.32,-0.015
19:29:49,3.32,3.32,0.0
19:30:21,3.3,3.32,-0.015
19:30:52,3.32,3.32,0.0
19:31:24,3.32,3.32,0.0
19:31:56,3.3,3.32,-0.015
19:32:27,3.3,3.32,-0.015
19:32:59,3.3,3.32,-0.015
19:33:31,3.3,3.32,-0.015
19:34:03,3.32,3.32,0.0
19:34:34,3.3,3.32,-0.015
19:35:06,3.32,3.32,0.0
19:35:38,3.32,3.32,0.0
19:36:10,3.3,3.32,-0.015
19:36:41,3.3,3.32,-0.015
19:37:13,3.3,3.32,-0.015
19:37:45,3.3,3.32,-0.015
19:38:17,3.32,3.32,0.0
19:38:48,3.3,3.32,-0.015
19:39:20,3.32,3.3,0.015
19:39:52,3.32,3.32,0.0
19:40:24,3.3,3.32,-0.015
19:40:56,3.3,3.32,-0.015
19:41:27,3.3,3.32,-0.015
19:41:59,3.32,3.32,0.0
19:42:31,3.3,3.32,-0.015
19:43:03,3.32,3.32,0.0
19:43:35,3.3,3.32,-0.015
19:44:06,3.32,3.32,0.0
19:44:38,3.3,3.32,-0.015
19:45:10,3.32,3.32,0.0
19:45:42,3.3,3.32,-0.015
19:46:13,3.3,3.32,-0.015
19:46:45,3.3,3.3,0.0
19:47:17,3.32,3.32,0.0
19:47:49,3.3,3.32,-0.015
19:48:21,3.3,3.32,-0.015
19:48:52,3.3,3.3,0.0
19:49:24,3.32,3.32,0.0
19:49:55,3.3,3.32,-0.015
19:50:27,3.32,3.32,0.0
19:50:59,3.3,3.32,-0.015
19:51:31,3.3,3.32,-0.015
19:52:03,3.3,3.3,0.0
19:52:35,3.34,3.32,0.015
19:53:06,3.3,3.32,-0.015
19:53:38,3.3,3.32,-0.015
19:54:10,3.3,3.32,-0.015
19:54:42,3.3,3.32,-0.015
19:55:14,3.3,3.32,-0.015
19:55:45,3.32,3.32,0.0
19:56:17,3.3,3.32,-0.015
19:56:49,3.3,3.32,-0.015
19:57:21,3.3,3.32,-0.015
19:57:53,3.3,3.32,-0.015
19:58:25,3.3,3.3,0.0
19:58:56,3.3,3.32,-0.015
19:59:28,3.3,3.32,-0.015
20:00:00,3.32,3.32,0.0
20:00:32,3.32,3.32,0.0
20:01:03,3.3,3.32,-0.015
20:01:35,3.32,3.32,0.0
20:02:07,3.3,3.32,-0.015
20:02:39,3.3,3.32,-0.015
20:03:11,3.3,3.32,-0.015
20:03:42,3.3,3.32,-0.015
20:04:14,3.3,3.32,-0.015
20:04:46,3.32,3.32,0.0
20:05:18,3.3,3.32,-0.015
20:05:50,3.3,3.32,-0.015
20:06:21,3.3,3.32,-0.015
20:06:53,3.3,3.32,-0.015
20:07:25,3.3,3.32,-0.015
20:07:57,3.32,3.32,0.0
20:08:28,3.32,3.32,0.0
20:09:00,3.3,3.32,-0.015
20:09:31,3.3,3.32,-0.015
20:10:03,3.3,3.32,-0.015
20:10:35,3.32,3.32,0.0
20:11:07,3.32,3.32,0.0
20:11:38,3.3,3.32,-0.015
20:12:10,3.3,3.32,-0.015
20:12:42,3.32,3.32,0.0
20:13:14,3.32,3.32,0.0
20:13:46,3.32,3.32,0.0
20:14:18,3.3,3.32,-0.015
20:14:49,3.3,3.32,-0.015
20:15:21,3.3,3.32,-0.015
20:15:53,3.3,3.32,-0.015
20:16:25,3.3,3.32,-0.015
20:16:57,3.32,3.32,0.0
20:17:29,3.3,3.32,-0.015
20:18:01,3.3,3.32,-0.015
20:18:33,3.3,3.32,-0.015
20:19:04,3.3,3.32,-0.015
20:19:36,3.32,3.32,0.0
20:20:08,3.3,3.32,-0.015
20:20:39,3.32,3.32,0.0
20:21:11,3.3,3.32,-0.015
20:21:43,3.32,3.32,0.0
20:22:15,3.3,3.32,-0.015
20:22:47,3.32,3.32,0.0
20:23:18,3.3,3.32,-0.015
20:23:50,3.3,3.32,-0.015
20:24:22,3.3,3.32,-0.015
20:24:53,3.32,3.32,0.0
20:25:25,3.3,3.32,-0.015
20:25:56,3.3,3.32,-0.015
20:26:28,3.32,3.32,0.0
20:27:00,3.32,3.32,0.0
20:27:31,3.3,3.32,-0.015
20:28:03,3.3,3.32,-0.015
20:28:35,3.32,3.32,0.0
20:29:06,3.3,3.32,-0.015
20:29:38,3.32,3.32,0.0
20:30:10,3.32,3.32,0.0
20:30:42,3.3,3.32,-0.015
20:31:14,3.3,3.32,-0.015
20:31:45,3.3,3.32,-0.015
20:32:17,3.32,3.32,0.0
20:32:49,3.32,3.32,0.0
20:33:20,3.32,3.32,0.0
20:33:52,3.3,3.32,-0.015
20:34:24,3.32,3.32,0.0
20:34:56,3.3,3.32,-0.015
20:35:27,3.3,3.32,-0.015
20:35:59,3.3,3.32,-0.015
20:36:31,3.3,3.32,-0.015
20:37:03,3.32,3.32,0.0
20:37:35,3.32,3.32,0.0
20:38:07,3.3,3.32,-0.015
20:38:39,3.32,3.32,0.0
20:39:10,3.32,3.32,0.0
20:39:42,3.3,3.32,-0.015
20:40:14,3.3,3.32,-0.015
20:40:46,3.3,3.32,-0.015
20:41:18,3.32,3.32,0.0
20:41:49,3.3,3.32,-0.015
20:42:21,3.3,3.32,-0.015
20:42:53,3.32,3.32,0.0
20:43:25,3.3,3.32,-0.015
20:43:56,3.3,3.32,-0.015
20:44:28,3.3,3.32,-0.015
20:45:00,3.32,3.32,0.0
20:45:32,3.3,3.32,-0.015
20:46:03,3.32,3.32,0.0
20:46:35,3.32,3.32,0.0
20:47:07,3.3,3.32,-0.015
20:47:38,3.32,3.32,0.0
20:48:10,3.32,3.32,0.0
20:48:42,3.32,3.32,0.0
20:49:13,3.3,3.32,-0.015
20:49:45,3.32,3.32,0.0
20:50:17,3.3,3.32,-0.015
20:50:49,3.3,3.32,-0.015
20:51:21,3.32,3.3,0.015
20:51:52,3.32,3.32,0.0
20:52:24,3.3,3.32,-0.015
20:52:56,3.3,3.32,-0.015
20:53:28,3.32,3.32,0.0
20:53:59,3.3,3.32,-0.015
20:54:31,3.32,3.32,0.0
20:55:03,3.3,3.32,-0.015
20:55:35,3.3,3.32,-0.015
20:56:07,3.3,3.32,-0.015
20:56:39,3.3,3.32,-0.015
20:57:11,3.3,3.32,-0.015
20:57:42,3.32,3.32,0.0
20:58:14,3.3,3.32,-0.015
20:58:46,3.32,3.32,0.0
20:59:18,3.3,3.32,-0.015
20:59:50,3.3,3.32,-0.015
21:00:22,3.3,3.32,-0.015
21:00:53,3.3,3.32,-0.015
21:01:25,3.3,3.32,-0.015
21:01:57,3.32,3.3,0.015
21:02:29,3.3,3.32,-0.015
21:03:01,3.3,3.32,-0.015
21:03:32,3.3,3.32,-0.015
21:04:04,3.3,3.32,-0.015
21:04:36,3.32,3.32,0.0
21:05:08,3.3,3.32,-0.015
21:05:39,3.3,3.32,-0.015
21:06:11,3.32,3.32,0.0
21:06:43,3.32,3.32,0.0
21:07:15,3.3,3.32,-0.015
21:07:47,3.32,3.32,0.0
21:08:18,3.32,3.32,0.0
21:08:50,3.32,3.32,0.0
21:09:22,3.3,3.32,-0.015
21:09:54,3.32,3.32,0.0
21:10:25,3.3,3.32,-0.015
21:10:57,3.32,3.32,0.0
21:11:28,3.3,3.32,-0.015
21:12:00,3.3,3.32,-0.015
21:12:31,3.3,3.32,-0.015
21:13:03,3.32,3.32,0.0
21:13:35,3.32,3.32,0.0
21:14:07,3.32,3.32,0.0
21:14:38,3.32,3.32,0.0
21:15:10,3.32,3.32,0.0
21:15:42,3.3,3.32,-0.015
21:16:14,3.3,3.32,-0.015
21:16:45,3.32,3.32,0.0
21:17:17,3.3,3.32,-0.015
21:17:49,3.32,3.32,0.0
